,id_target,disposition,period,duration
4321,100389539,CANDIDATE,4.2809767,3.145
4323,65949719,CANDIDATE,3.4658629,3.301
4324,95589845,CANDIDATE,3.5658043,3.914
4325,107090327,CANDIDATE,2.7431176,3.134
4326,65905621,CANDIDATE,3.5775958,2.779
4327,265011923,CANDIDATE,2.9922495,1.594
4328,274137295,CANDIDATE,5.5261155,1.873
4329,65805840,CANDIDATE,4.0234634,3.204
4330,317548889,CANDIDATE,6.8659582,3.455761
4331,280307604,CANDIDATE,4.3229915,0.875
4332,419092044,CANDIDATE,3.251269,2.569
4333,50575306,CANDIDATE,1.7131374,2.608
4334,19117967,CANDIDATE,8.4516737,3.896
4335,320341952,CANDIDATE,5.0648666,2.869
4336,7976072,CANDIDATE,8.9981735,4.547
4337,96317115,CANDIDATE,8.4476983,3.79
4338,174546820,CANDIDATE,17.6868627,1.379
4340,143724857,CANDIDATE,4.4692164,3.976
4342,281225729,CANDIDATE,2.4162514,3.055
4343,334414389,CANDIDATE,0.9847229,1.774
4344,81744640,CANDIDATE,3.3138453,3.863
4345,333810741,CANDIDATE,4.0492184,2.659
4346,32004914,CANDIDATE,5.545745,2.302
4347,19447218,CANDIDATE,8.9727235,3.808
4348,156990000,CANDIDATE,11.2473628,4.113
4350,181422954,CANDIDATE,2.6005693,2.629
4351,82739585,CANDIDATE,1.5889429,1.183
4353,394223845,CANDIDATE,27.1358856,3.348
4354,354937825,CANDIDATE,5.469359,2.119
4355,52936161,CANDIDATE,4.4712213,3.771
4356,348756659,CANDIDATE,3.7259874,3.165
4357,179687771,CANDIDATE,5.124162,4.651
4358,53047383,CANDIDATE,2.8184742,3.772
4359,17683158,CANDIDATE,5.9730504,4.041
4361,291469139,CANDIDATE,19.0286016,3.938
4364,1260235,CANDIDATE,7.6945481,3.436
4365,17896514,CANDIDATE,2.6375869,4.029
4366,186470968,CANDIDATE,2.7805098,1.547
4367,176442805,CANDIDATE,3.6520005,3.638
4368,77550515,CANDIDATE,3.118166,2.285
4369,434428836,CANDIDATE,5.1953991,3.032
4370,231559817,CANDIDATE,5.1045082,3.173
4371,19612445,CANDIDATE,4.4644761,1.185
4372,374200604,CANDIDATE,0.7599758,0.974735
4373,38118291,CANDIDATE,13.3441946,4.743
4376,453060368,CANDIDATE,9.6284672,3.554
4377,131034657,CANDIDATE,5.3374045,1.849
4378,258051471,CANDIDATE,8.3548746,3.253
4379,143994382,CANDIDATE,4.5425274,2.92
4380,26305150,CANDIDATE,4.21615,3.783
4382,186541435,CANDIDATE,7.0465721,2.322
4383,134596619,CANDIDATE,3.7240301,1.474
4384,132534906,CANDIDATE,3.0617364,1.947
4386,332705008,CANDIDATE,7.6710728,3.492
4387,60377863,CANDIDATE,21.6091483,6.112
4388,74712191,CANDIDATE,7.2307407,4.646
4389,74530173,CANDIDATE,7.2333744,1.118
4390,70780410,CANDIDATE,3.9230475,2.559
4391,44514807,CANDIDATE,7.5872202,1.826
4392,428685938,CANDIDATE,14.4896397,1.898
4393,35972578,CANDIDATE,1.8881146,2.761
4394,262499797,CANDIDATE,1.7508811,1.13
4395,152467154,CANDIDATE,7.1878971,3.321
4396,260708537,CANDIDATE,1.7446997,0.927
4397,335590096,CANDIDATE,1.5229985,1.196
4398,71341774,CANDIDATE,3.4321678,5.115
4399,322807371,CANDIDATE,,5.513
4400,143032776,CANDIDATE,12.4856615,2.538
4401,48274889,CANDIDATE,5.2410982,1.188
4403,35758536,CANDIDATE,4.1059615,3.688
4404,74484423,CANDIDATE,2.835273,4.249
4405,362370757,CANDIDATE,3.5164369,3.119
4406,71221700,CANDIDATE,3.0978928,1.17
4407,31852980,CANDIDATE,24.3323208,5.5134249
4408,31852980,CANDIDATE,7.4144844,3.742779
4409,446135868,CANDIDATE,1.8119168,2.618
4410,168158622,CANDIDATE,1.7687528,1.471
4411,310822679,CANDIDATE,1.7125104,3.465
4412,228694725,CANDIDATE,0.8313018,1.181
4413,463754499,CANDIDATE,2.2866856,2.881
4414,133512515,CANDIDATE,9.7929019,3.362
4415,458300989,CANDIDATE,4.1379542,4.739
4416,447054140,CANDIDATE,5.2220526,4.243
4417,144155193,CANDIDATE,4.728422,1.398
4418,45465399,CANDIDATE,5.3763108,2.339
4420,245099574,CANDIDATE,3.4717583,3.494
4421,359735804,CANDIDATE,4.4158835,4.663
4422,458331312,CANDIDATE,4.4360402,2.438
4423,446463666,CANDIDATE,4.4967355,4.218
4424,80681136,CANDIDATE,1.5305341,2.725
4425,72504752,CANDIDATE,6.9392854,5.859
4426,457743020,CANDIDATE,3.251249,2.123
4427,274911400,CANDIDATE,5.1873583,5.228
4428,309292963,CANDIDATE,9.4185437,4.259
4429,441936163,CANDIDATE,1.895234,0.868
4431,92004082,CANDIDATE,3.0475227,2.953
4432,458199018,CANDIDATE,2.4519547,3.232
4433,6010784,CANDIDATE,4.516649,3.654
4434,441234277,CANDIDATE,7.3262605,1.786
4435,469333534,CANDIDATE,3.5611222,2.736
4436,463365347,CANDIDATE,8.9641788,1.636
4437,438278301,CANDIDATE,5.1609259,4.411
4438,81693792,CANDIDATE,4.3066915,2.149
4439,124235800,CANDIDATE,2.7652293,1.262
4440,376610581,CANDIDATE,2.3908076,3.28
4442,425508314,CANDIDATE,7.6650157,5.834
4443,107017977,CANDIDATE,16.0462248,2.492
4445,457789844,CANDIDATE,4.9142901,4.595
4446,464388115,CANDIDATE,2.4118274,1.722
4447,463011281,CANDIDATE,11.1378464,1.622
4448,385459345,CANDIDATE,11.9742188,3.662
4449,447585233,CANDIDATE,3.3405202,2.693
4450,356835341,CANDIDATE,19.7112002,5.452
4451,272211398,CANDIDATE,11.6483585,5.882
4453,303327435,CANDIDATE,5.5074681,1.095
4454,303814029,CANDIDATE,4.4573401,3.75
4455,219769290,CANDIDATE,7.4105517,1.856
4456,72401290,CANDIDATE,6.5430693,2.585
4457,49254857,CANDIDATE,10.5988743,1.638
4458,440937096,CANDIDATE,3.3362143,2.121
4460,317362389,CANDIDATE,4.7738904,3.304
4461,60859922,CANDIDATE,6.5329169,3.342
4462,155419920,CANDIDATE,3.6470909,2.383
4464,132611413,CANDIDATE,2.5245706,3.741
4465,404227343,CANDIDATE,3.4975869,1.734
4466,411943564,CANDIDATE,7.5492321,5.259
4467,219181903,CANDIDATE,12.9175271,4.46
4468,307099276,CANDIDATE,3.1467665,3.359
4469,399847887,CANDIDATE,3.9511085,2.727
4470,454828937,CANDIDATE,6.809144,6.35
4471,376421071,CANDIDATE,0.8166936,1.234
4472,448820344,CANDIDATE,2.7792649,3.764
4473,359403471,CANDIDATE,2.5547255,2.953
4474,19025965,CANDIDATE,5.9444406,2.095
4475,307221757,CANDIDATE,6.7789159,4.138
4476,296850254,CANDIDATE,6.7635161,3.079
4477,148772620,CANDIDATE,3.9417247,5.762
4478,35106764,CANDIDATE,5.3861006,4.62
4480,412635642,CANDIDATE,17.4230202,3.802
4481,68030406,CANDIDATE,4.7750178,3.64
4482,241638905,CANDIDATE,5.0414219,6.675
4483,457018819,CANDIDATE,2.913692,2.665
4484,149109125,CANDIDATE,9.1717558,3.54
4485,19519368,CANDIDATE,1.7018884,1.8865413
4486,237929468,CANDIDATE,25.8675892,3.562
4487,77680373,CANDIDATE,3.5569996,1.985
4488,166242494,CANDIDATE,7.9248476,4.022
4489,418567812,CANDIDATE,8.0176705,2.714
4490,242190195,CANDIDATE,4.075051,1.176
4491,332017079,CANDIDATE,1.6500255,2.937
4493,382975217,CANDIDATE,4.1400273,3.936
4494,160476088,CANDIDATE,0.4722347,1.074
4495,401028336,CANDIDATE,1.7819156,2.748
4497,245341495,CANDIDATE,3.9358604,4.341
4498,448435566,CANDIDATE,4.1042587,4.642
4499,400073524,CANDIDATE,0.6534841,0.988
4500,405571798,CANDIDATE,2.9590176,2.832
4501,147723246,CANDIDATE,6.6819653,4.357
4502,188865842,CANDIDATE,3.1409607,1.284
4503,8005485,CANDIDATE,5.1087099,1.011
4504,412485680,CANDIDATE,4.6622996,3.382
4505,457649900,CANDIDATE,748.8277169,5.812
4506,290337456,CANDIDATE,4.6011828,3.476
4508,329672278,CANDIDATE,4.0557174,1.615
4509,420202798,CANDIDATE,7.4791873,3.126
4510,210681065,CANDIDATE,2.074205,2.806
4511,407827885,CANDIDATE,2.365766,4.298
4513,129890791,CANDIDATE,7.0857491,5.047
4514,295507430,CANDIDATE,7.3136902,5.53
4515,243476396,CANDIDATE,0.5979368,1.018
4516,253961767,CANDIDATE,2.2348054,3.324
4517,406106335,CANDIDATE,3.0773658,3.579
4519,359523751,CANDIDATE,4.8397625,3.244
4520,453942180,CANDIDATE,7.9674915,3.374
4521,149585119,CANDIDATE,2.6492703,2.42
4522,397522142,CANDIDATE,7.9486299,1.29
4523,148478039,CANDIDATE,10.6006859,3.663
4524,304085024,CANDIDATE,4.4834145,2.363
4525,210629725,CANDIDATE,3.027103,3.964
4526,68081952,CANDIDATE,7.7023687,2.321
4527,145204443,CANDIDATE,4.7190303,1.538
4528,311736478,CANDIDATE,3.6305988,2.303
4530,200435203,CANDIDATE,16.1565078,1.814
4531,14029793,CANDIDATE,0.2097217,0.25
4532,46627476,CANDIDATE,2.5665666,3.177
4533,80137654,CANDIDATE,5.7527363,5.075
4534,177391159,CANDIDATE,3.6748618,4.042
4536,5592720,CANDIDATE,6.5946181,2.884
4537,293607057,CANDIDATE,4.2889696,2.517
4538,445392860,CANDIDATE,2.370138,1.048
4539,303385111,CANDIDATE,3.429078,1.795
4540,123702439,CANDIDATE,8.533527,3.6043566
4541,295312916,CANDIDATE,5.6386197,2.621
4542,247180220,CANDIDATE,0.7702101,0.857
4543,362111691,CANDIDATE,4.8807474,3.148
4544,360221713,CANDIDATE,3.1062522,4.824
4545,277128619,CANDIDATE,21.4921464,4.199
4546,294295243,CANDIDATE,8.7802662,2.45
4547,384709136,CANDIDATE,4.8131406,4.932
4548,340624586,CANDIDATE,13.3178839,4.344
4549,76228620,CANDIDATE,9.7800223,4.245
4550,33227166,CANDIDATE,5.5846356,5.066
4552,179230828,CANDIDATE,5.5422295,2.556
4553,179230828,CANDIDATE,15.3392841,2.933
4554,95709395,CANDIDATE,5.069043,4.185
4555,418471116,CANDIDATE,3.7318818,3.231
4556,301900477,CANDIDATE,4.4540914,1.16
4557,384386062,CANDIDATE,5.7626113,4.004
4558,282485660,CANDIDATE,6.3084728,2.871
4559,449107129,CANDIDATE,4.254955,4.228
4560,424196109,CANDIDATE,2.5432595,1.12
4561,150531994,CANDIDATE,2.7702532,3.748
4562,463781038,CANDIDATE,8.1755735,7.683
4564,276735500,CANDIDATE,6.7107895,1.377
4565,418298773,CANDIDATE,2.6060495,1.565
4566,245728942,CANDIDATE,4.18438,2.146
4567,287494667,CANDIDATE,8.989491,1.43
4568,362032529,CANDIDATE,3.4507193,3.498
4569,221656234,CANDIDATE,2.4533968,3.425
4570,68322189,CANDIDATE,1.2833689,2.592
4571,302054555,CANDIDATE,3.3677179,5.049
4572,294691204,CANDIDATE,6.5859565,1.553
4573,420829332,CANDIDATE,1.090295,1.895
4574,172193428,CANDIDATE,2.9412694,1.6223259
4575,310266243,CANDIDATE,5.3450209,5.64
4576,403405969,CANDIDATE,12.975062,6.124
4577,208772468,CANDIDATE,2.244541,2.1
4578,213111428,CANDIDATE,2.2749988,0.632
4579,344130921,CANDIDATE,14.7765802,4.996
4580,217838717,CANDIDATE,2.8846592,2.783
4581,161247580,CANDIDATE,3.2813635,3.203
4582,361711730,CANDIDATE,10.2436729,2.999
4583,76894548,CANDIDATE,3.9353218,3.169
4584,154400369,CANDIDATE,3.8861815,2.565
4586,444290896,CANDIDATE,4.4299239,4.671
4587,46807139,CANDIDATE,4.5314275,6.41
4588,283665218,CANDIDATE,6.032661,4.689
4589,318180448,CANDIDATE,5.4695364,1.274
4590,306990399,CANDIDATE,8.7042937,2.726
4591,401509690,CANDIDATE,5.8009082,3.175
4592,406726743,CANDIDATE,17.7481897,2.516
4593,263486257,CANDIDATE,4.1239984,2.978
4594,127115861,CANDIDATE,0.9990876,1.27
4595,396649769,CANDIDATE,2.1967461,3.749
4597,412828754,CANDIDATE,3.3808424,3.135
4598,324609476,CANDIDATE,0.7338413,0.482
4599,282221346,CANDIDATE,5.6316098,5.877
4600,75522633,CANDIDATE,3.8027513,3.148
4601,298946836,CANDIDATE,5.55692,4.092
4602,297950791,CANDIDATE,3.4792084,3.545
4603,306512967,CANDIDATE,11.1838046,5.302
4604,291857895,CANDIDATE,7.3142625,3.367
4606,261020738,CANDIDATE,2.9204289,2.679
4608,282701278,CANDIDATE,2.3064574,2.071
4609,217933560,CANDIDATE,3.5980715,2.842
4610,208151094,CANDIDATE,4.0668104,2.988
4611,324426685,CANDIDATE,9.8830331,3.432
4612,401704685,CANDIDATE,4.2100055,2.653
4613,407146538,CANDIDATE,2.0915616,3.634
4614,216925130,CANDIDATE,7.6686232,4.794
4615,37291237,CANDIDATE,1.1437772,1.501
4616,277034534,CANDIDATE,23.7123919,5.841
4617,458027465,CANDIDATE,8.7876771,2.935
4619,16264917,CANDIDATE,1.2695326,2.229
4620,214218272,CANDIDATE,3.3645349,3.14
4621,294768072,CANDIDATE,6.2244575,5.174
4622,173979859,CANDIDATE,3.613799,3.323
4623,407127579,CANDIDATE,3.5108018,2.791
4625,56655478,CANDIDATE,1.345518,1.168
4628,381360757,CANDIDATE,8.8558739,6.144
4629,348538431,CANDIDATE,0.8994677,1.2066668
4630,319968129,CANDIDATE,6.2169379,2.558
4633,458686969,CANDIDATE,3.1393698,3.998
4636,303432813,CANDIDATE,23.4428937,4.429
4637,87873211,CANDIDATE,5.8910507,2.128
4638,303523128,CANDIDATE,1.5112704,1.117
4643,437011608,CANDIDATE,4.240122,2.388
4645,438260486,CANDIDATE,5.8332919,2.008
4646,6785559,CANDIDATE,4.5117148,4.48
4649,234388232,CANDIDATE,7.3242777,3.984
4650,234388232,CANDIDATE,13.4155226,3.665
4655,438073782,CANDIDATE,3.6413702,3.705
4656,90853136,CANDIDATE,2.3626901,1.4468336
4663,91481801,CANDIDATE,14.4505401,1.7882915
4665,349582831,CANDIDATE,3.4528182,2.4658306
4669,415443327,CANDIDATE,4.890376,3.9844446
4670,203287192,CANDIDATE,4.4455516,4.081
4671,59351345,CANDIDATE,2.4361097,1.095
4672,97735297,CANDIDATE,1.8354365,1.633
4673,350348197,CANDIDATE,6.7538314,2.205
4674,411930845,CANDIDATE,3.2104815,1.693
4676,239977528,CANDIDATE,30.1587272,4.084
4678,337385330,CANDIDATE,15.5321231,3.389
4679,2685481,CANDIDATE,4.1363202,3.19
4680,26693519,CANDIDATE,6.1539383,1.962
4681,366499151,CANDIDATE,13.8240078,3.512
4682,149496868,CANDIDATE,3.4355113,2.11
4683,26469462,CANDIDATE,11.6986928,3.37
4684,438412198,CANDIDATE,1.5749553,2.45
4686,119292328,CANDIDATE,7.1887332,2.9505752
4687,119292328,CANDIDATE,20.2749388,5.788
4688,58723861,CANDIDATE,24.9155245,6.745
4690,116668723,CANDIDATE,3.3886002,1.019
4694,247906954,CANDIDATE,5.9095847,2.782
4695,27064468,CANDIDATE,5.4588111,3.39
4696,27064468,CANDIDATE,17.9000321,4.131
4697,438170612,CANDIDATE,17.533234,2.822
4698,406495245,CANDIDATE,7.604609,2.993
4699,101520163,CANDIDATE,7.4125375,1.683
4701,75589027,CANDIDATE,2.1686749,3.917
4702,350043412,CANDIDATE,9.4813433,1.019
4705,95010343,CANDIDATE,6.8823309,2.151
4706,172110606,CANDIDATE,2.0197318,2.569
4708,14570132,CANDIDATE,3.2092032,0.719
4710,95337971,CANDIDATE,5.9471027,1.544
4712,175193677,CANDIDATE,15.6113633,3.2002615
4715,281837575,CANDIDATE,5.2092332,1.7362988
4716,281837575,CANDIDATE,2.3851679,1.7173073
4720,95361530,CANDIDATE,3.9178573,0.739
4721,291517604,CANDIDATE,5.0637199,6.023
4722,286094277,CANDIDATE,27.3716116,9.646
4723,366622912,CANDIDATE,3.1148917,2.3626321
4725,388130237,CANDIDATE,92.1950434,4.425
4730,468889418,CANDIDATE,22.8522937,1.545
4732,337647366,CANDIDATE,4.7464485,2.408
4733,286712787,CANDIDATE,5.8382783,2.478
4735,4165850,CANDIDATE,4.282234,2.194
4736,277697921,CANDIDATE,5.7519475,2.428
4740,349986198,CANDIDATE,3.577501,1.662
4741,59582240,CANDIDATE,1.7726881,1.409
4742,458686504,CANDIDATE,4.8717993,4.125
4744,350023518,CANDIDATE,8.0385429,1.532
4747,110996418,CANDIDATE,15.7815791,3.9993972
4748,53287554,CANDIDATE,4.7218077,2.7238343
4750,49428710,CANDIDATE,12.2199346,4.7166318
4751,55266835,CANDIDATE,6.8548465,1.5226064
4752,437054764,CANDIDATE,20.3550739,3.5018936
4753,350033870,CANDIDATE,2.2085877,4.4038879
4755,288671122,CANDIDATE,0.2874782,0.445
4756,264979636,CANDIDATE,17.87897,2.124101
4757,346972413,CANDIDATE,2.7779767,1.753
4758,346667887,CANDIDATE,3.8922407,2.652
4759,99654378,CANDIDATE,7.3039588,3.218
4760,298829544,CANDIDATE,2.7389544,3.341
4762,462808933,CANDIDATE,4.2788309,4.399
4763,68453985,CANDIDATE,2.503254,2.828
4764,441590110,CANDIDATE,17.8597459,4.862
4765,141677268,CANDIDATE,22.43341,6.077
4766,408549705,CANDIDATE,9.5064665,3.371
4768,289574465,CANDIDATE,5.7488688,4.412
4769,359469754,CANDIDATE,3.0278609,3.669
4770,336125492,CANDIDATE,4.7271324,4.672
4771,336126253,CANDIDATE,18.9972068,3.906
4772,288612903,CANDIDATE,7.0485133,3.543
4773,357145112,CANDIDATE,3.1523405,3.111
4774,383828887,CANDIDATE,2.5677096,2.882
4775,219431828,CANDIDATE,20.5773388,1.503
4778,148479278,CANDIDATE,0.523613,2.3004521
4779,21101556,CANDIDATE,17.4372954,2.967
4780,267810289,CANDIDATE,3.8558229,3.462
4781,320324079,CANDIDATE,34.6141657,2.66
4782,158323182,CANDIDATE,15.1255732,6.424
4783,65845738,CANDIDATE,1.593603,3.244
4785,159117779,CANDIDATE,4.4716261,6.451
4786,147892178,CANDIDATE,24.6951647,3.696
4787,110738386,CANDIDATE,12.2307873,3.627
4788,111108561,CANDIDATE,2.635737,2.207
4789,27649847,CANDIDATE,1.5428518,1.146
4790,265979849,CANDIDATE,4.5661309,3.543
4791,215595454,CANDIDATE,2.0961984,3.22
4792,424699834,CANDIDATE,2.4013641,2.864
4793,247356332,CANDIDATE,4.5333993,1.083
4794,7583660,CANDIDATE,5.3333965,5.577
4795,236632480,CANDIDATE,7.4244269,3.655
4796,256561562,CANDIDATE,1.8951273,3.518
4797,215018906,CANDIDATE,4.3713133,4.113
4798,259172249,CANDIDATE,4.2914578,2.131
4799,378708888,CANDIDATE,2.88753,3.547
4800,19451711,CANDIDATE,0.3978534,1.5901804
4801,394691478,CANDIDATE,2.0876485,2.873
4802,233409941,CANDIDATE,4.4242702,2.8055272
4804,377297285,CANDIDATE,4.0657105,3.699
4805,406361982,CANDIDATE,5.2819763,5.909
4806,383645563,CANDIDATE,22.9367426,1.706
4808,313453776,CANDIDATE,3.7325203,2.851
4809,154014059,CANDIDATE,8.3221959,2.771
4810,288428649,CANDIDATE,5.9184806,3.039
4812,55778666,CANDIDATE,7.1452343,3.169
4814,69356857,CANDIDATE,4.0966887,4.557
4815,259100469,CANDIDATE,25.7633379,1.7
4816,335681838,CANDIDATE,15.1016086,4.403
4817,154814765,CANDIDATE,26.1442304,2.368
4818,193765661,CANDIDATE,10.9974977,7.182
4819,435740442,CANDIDATE,2.9889845,1.858
4820,219016883,CANDIDATE,4.8721904,2.584
4821,230290708,CANDIDATE,11.3182327,2.956
4824,305948428,CANDIDATE,4.8398399,2.818
4825,426122503,CANDIDATE,2.4038486,1.87
4826,322504451,CANDIDATE,1.6087939,1.966
4827,352151292,CANDIDATE,5.0821798,4.249
4830,289307883,CANDIDATE,12.9177538,1.8
4832,185598695,CANDIDATE,4.6285493,2.844
4833,71512186,CANDIDATE,14.8608019,6.1932625
4834,278105308,CANDIDATE,5.4463931,2.222
4835,436007113,CANDIDATE,2.3205922,2.393
4836,395385033,CANDIDATE,8.5394045,5.884
4838,126225595,CANDIDATE,4.4836616,3.542
4839,158325942,CANDIDATE,2.612273,3.005
4840,356146869,CANDIDATE,21.1971855,4.286
4843,375419034,CANDIDATE,3.0321361,2.078
4846,402828941,CANDIDATE,4.1509756,2.029
4847,274122380,CANDIDATE,2.873138,2.908
4848,275527293,CANDIDATE,3.1501356,2.201
4849,435719275,CANDIDATE,4.4274169,5.435
4850,219847787,CANDIDATE,11.591276,2.076
4852,153971295,CANDIDATE,13.7036806,4.766
4853,202468443,CANDIDATE,2.0685871,0.598
4854,359321688,CANDIDATE,2.7340756,1.994
4856,424112727,CANDIDATE,1.0513177,2.562
4857,296461391,CANDIDATE,4.3108587,3.486
4858,278668358,CANDIDATE,5.0135727,4.396
4860,356682805,CANDIDATE,6.1313492,2.447
4861,219466803,CANDIDATE,12.5951009,0.876
4863,276381737,CANDIDATE,15.9929608,3.747
4864,264301607,CANDIDATE,0.4354341,0.489
4865,7681574,CANDIDATE,16.0104634,2.151
4867,194679333,CANDIDATE,9.0165933,2.886
4868,405932063,CANDIDATE,5.5047275,4.025
4869,329346586,CANDIDATE,1.3925235,1.177
4870,399956873,CANDIDATE,6.949428,2.725
4871,171312653,CANDIDATE,2.0327015,2.019
4872,250330564,CANDIDATE,4.3852176,2.188
4873,301035553,CANDIDATE,3.2988824,2.352
4875,857186,CANDIDATE,3.8123614,2.565
4876,176279915,CANDIDATE,3.4411264,2.669
4878,224217761,CANDIDATE,2.5688104,2.198
4879,250983039,CANDIDATE,2.3007511,1.35
4880,33397739,CANDIDATE,2.0231137,1.133
4881,250111245,CANDIDATE,2.9304371,1.73
4882,422486295,CANDIDATE,5.6707432,2.294
4883,4619242,CANDIDATE,4.3023572,1.579
4885,422423972,CANDIDATE,3.3014986,2.106
4886,313835568,CANDIDATE,2.6831464,1.952
4887,407997410,CANDIDATE,2.5792489,0.528
4889,267215820,CANDIDATE,2.2623535,1.958
4890,58825110,CANDIDATE,5.8588751,3.581
4891,337025682,CANDIDATE,4.2417694,1.832
4892,58798731,CANDIDATE,9.8133803,2.5758979
4893,293407882,CANDIDATE,3.7079439,2.259
4894,408743161,CANDIDATE,4.4632038,3.659
4895,387401076,CANDIDATE,5.3331348,2.805
4896,369477998,CANDIDATE,5.2976347,1.711
4897,422653398,CANDIDATE,8.34034,3.176
4898,52052461,CANDIDATE,6.4655845,3.3606713
4900,306204904,CANDIDATE,11.2036244,3.039
4901,306401382,CANDIDATE,39.0536929,2.239
4902,399724238,CANDIDATE,46.1965072,3.718
4903,347469901,CANDIDATE,3.2571037,2.5
4904,302202317,CANDIDATE,2.5348475,2.5143478
4905,126982221,CANDIDATE,2.4704071,0.948
4906,309439436,CANDIDATE,0.9997277,1.574
4907,408824640,CANDIDATE,8.662046,3.278
4908,435871546,CANDIDATE,4.9580656,5.841573
4909,246965431,CANDIDATE,4.0785273,1.561
4911,257562160,CANDIDATE,0.3852177,0.319
4913,336691874,CANDIDATE,5.4230827,4.966717
4915,408643099,CANDIDATE,5.0269053,2.676
4916,270406298,CANDIDATE,15.057596,1.385
4917,257922326,CANDIDATE,3.133469,2.26
4918,303502327,CANDIDATE,4.6671176,2.378
4919,58372253,CANDIDATE,5.4886518,6.921
4920,61145589,CANDIDATE,3.7796053,0.695
4921,309791156,CANDIDATE,19.5715088,4.2889213
4922,436843539,CANDIDATE,4.6303272,3.94
4923,387544178,CANDIDATE,22.7545332,3.262
4924,387515920,CANDIDATE,3.9544873,1.716
4925,96948338,CANDIDATE,11.4420309,5.092
4926,247409676,CANDIDATE,3.6136326,3.31
4927,381360750,CANDIDATE,3.6139919,2.008
4928,430099722,CANDIDATE,4.0153167,3.825
4929,27294830,CANDIDATE,0.7135221,0.514
4930,467615239,CANDIDATE,2.6429687,2.184
4931,101348333,CANDIDATE,15.1873222,3.535
4933,14156936,CANDIDATE,4.9393117,4.696
4934,90669930,CANDIDATE,20.6875239,2.57
4935,356990855,CANDIDATE,0.5894678,0.631
4936,34980970,CANDIDATE,12.836391,3.366
4937,16005254,CANDIDATE,3.7927572,1.47
4938,96165095,CANDIDATE,1.1062164,1.728
4939,26018819,CANDIDATE,3.9783327,2.643
4940,21119973,CANDIDATE,1.7109175,1.625
4941,366527844,CANDIDATE,3.0891442,1.534
4942,26054627,CANDIDATE,3.3176675,1.796
4944,68808155,CANDIDATE,7.5811005,4.457
4945,27476314,CANDIDATE,2.8817237,1.596
4946,69995219,CANDIDATE,2.0389145,1.42
4948,34781378,CANDIDATE,4.7949288,3.898
4949,96170689,CANDIDATE,9.6125545,4.242
4950,467684543,CANDIDATE,3.1948695,3.786
4951,150006846,CANDIDATE,9.6995203,3.998
4952,46631742,CANDIDATE,2.6599461,1.662
4953,90767677,CANDIDATE,1.6817287,0.491
4957,308522539,CANDIDATE,13.7279713,3.039
4958,426448042,CANDIDATE,6.7504762,3.105
4959,366754985,CANDIDATE,1.4466879,0.952
4960,21132157,CANDIDATE,4.0069668,5.848
4961,45034406,CANDIDATE,1.5328484,2.227
4962,81178747,CANDIDATE,1.6647221,1.392
4963,56457123,CANDIDATE,3.612762,2.8
4964,113804153,CANDIDATE,4.2455163,4.028
4966,400381085,CANDIDATE,3.7539574,2.544
4967,17457400,CANDIDATE,1.27615,0.992
4968,371470493,CANDIDATE,11.6270831,2.383
4971,71268730,CANDIDATE,1.7215823,1.7385368
4973,467153319,CANDIDATE,4.4626933,3.643
4974,321069529,CANDIDATE,5.2841676,3.41
4975,328325110,CANDIDATE,12.7438986,3.703
4977,441587756,CANDIDATE,3.7723456,2.737
4978,241174783,CANDIDATE,4.0735916,1.365
4979,356472238,CANDIDATE,14.5507329,4.58
4980,166053959,CANDIDATE,2.8114961,3.35
4982,85266608,CANDIDATE,5.1665549,5.9764524
4983,202425357,CANDIDATE,3.6215615,1.867
4984,166086403,CANDIDATE,2.8037514,2.771
4985,407591297,CANDIDATE,2.594675,0.313
4986,39143128,CANDIDATE,10.4014008,2.3998128
4987,238004786,CANDIDATE,0.3096017,0.9843422
4988,8853478,CANDIDATE,15.0619708,3.2914107
4990,198512478,CANDIDATE,17.5310717,3.542
4991,313425396,CANDIDATE,30.0017176,6.737
4992,61109252,CANDIDATE,15.1935123,2.582
4993,298070500,CANDIDATE,6.5811469,3.001
4994,202428245,CANDIDATE,32.1397677,2.43
4995,18019350,CANDIDATE,9.6477019,3.003
4996,8260536,CANDIDATE,10.590923,4.105
4997,8260536,CANDIDATE,4.7728997,2.906
4998,284688043,CANDIDATE,4.0625969,3.952
5000,332564140,CANDIDATE,19.8067259,4.5
5001,397058826,CANDIDATE,6.8291029,9.8781473
5002,29781207,CANDIDATE,3.3173182,3.5545289
5003,438519486,CANDIDATE,12.8355591,1.805
5004,56798909,CANDIDATE,2.177475,2.454
5005,172353721,CANDIDATE,9.0711977,4.183
5006,127226712,CANDIDATE,0.8045139,1.259
5007,372424377,CANDIDATE,5.4683192,3.251
5008,430093142,CANDIDATE,0.9598377,1.429
5009,115628210,CANDIDATE,0.594385,0.573
5011,76882795,CANDIDATE,4.1059353,3.031
5012,76032342,CANDIDATE,3.0604071,3.175
5013,386197662,CANDIDATE,0.3828485,0.493
5014,269838674,CANDIDATE,12.612483,3.406
5015,371164829,CANDIDATE,10.7833596,3.957
5016,52517713,CANDIDATE,2.9858191,2.966
5017,87405719,CANDIDATE,13.0152698,3.251
5018,79316101,CANDIDATE,2.8675385,2.88
5019,115564354,CANDIDATE,1.6421819,2.459
5020,68443254,CANDIDATE,4.8002161,2.439
5021,49771092,CANDIDATE,1.6318282,1.2668494
