,id_target,disposition,period,duration,koi_time0bk
2,10811496,CANDIDATE,19.89913995,1.7822,175.850252
37,11138155,CANDIDATE,4.959319244,2.22739,172.2585292
58,11818800,CANDIDATE,40.4195037,3.362,173.56469
62,11918099,CANDIDATE,7.2406612,0.558,137.75545
63,9579641,CANDIDATE,3.43591631,3.133,132.6624
84,3115833,CANDIDATE,10.181584004,3.5089,177.141891
92,3453214,CANDIDATE,19.620346923,2.0038,181.881819
112,4544670,CANDIDATE,34.84398644,2.9315,172.633252
118,4936180,CANDIDATE,4.64090031,35.512,173.64638
123,5115978,CANDIDATE,1.028436523,1.8606,170.228582
166,6867155,CANDIDATE,235.9986399,8.2284,208.399822
172,6526710,CANDIDATE,39.74893077,7.3051,172.854644
176,6599919,CANDIDATE,13.61014819,2.594,173.987319
184,6862328,CANDIDATE,119.0207044,8.1405,222.236492
195,7031517,CANDIDATE,12.940668656,2.4845,179.423014
216,7380537,CANDIDATE,2.688899233,2.11275,170.1020904
230,8013419,CANDIDATE,12.732624065,2.2083,176.939054
231,8018547,CANDIDATE,83.92494032,6.7904,236.76334
253,8552202,CANDIDATE,3.886655224,3.1646,169.73814
269,9140402,CANDIDATE,2.494170338,1.1221,170.852848
287,8951215,CANDIDATE,39.4759093,2.968,173.31207
304,9347899,CANDIDATE,9.61731426,3.8692,142.47479
316,2860866,CANDIDATE,90.1240507,11.649,356.23415
318,10460629,CANDIDATE,856.672115,23.144,228.44988
319,10319385,CANDIDATE,0.689210173,1.6169,133.28584
326,11502218,CANDIDATE,3.9886021,1.7376,171.01852
327,11180361,CANDIDATE,0.533059312,1.8621,171.2274419
342,10287723,CANDIDATE,129995.7784,9.408,393.59962
344,10350571,CANDIDATE,17.157236,11.284,133.68951
346,11013201,CANDIDATE,13.118962443,4.3045,261.539434
348,11013201,CANDIDATE,7.82187328,3.8417,123.49907
349,9414417,CANDIDATE,53.5057611,10.5616,172.98304
363,2307199,CANDIDATE,13.4471791,3.0454,132.830555
375,9032900,CANDIDATE,67.5923754,12.249,151.75056
405,2853446,CANDIDATE,7.37290344,2.172,137.60991
407,3942446,CANDIDATE,119.0624882,3.1188,149.22223
409,3554031,CANDIDATE,14.8623076,3.161,354.57297
435,10743597,CANDIDATE,16.15811112,6.049,143.00233
456,3644071,CANDIDATE,1295.362215,28.297,176.10646
458,1431122,CANDIDATE,4.2989201,2.747,132.86187
464,8260218,CANDIDATE,5.714817603,3.14126,355.00831
469,6359320,CANDIDATE,2.83668931,3.031,353.81531
479,3447722,CANDIDATE,1.00861677,0.91,132.109479
486,12105051,CANDIDATE,2.624234833,1.3874,132.304988
489,8240904,CANDIDATE,92.77779,6.64,367.6112
500,3756801,CANDIDATE,422.917678,31.274,448.49648
537,8313667,CANDIDATE,30.5872153,5.3698,162.8842
551,10149023,CANDIDATE,9.95639775,5.615,134.29186
552,10141900,CANDIDATE,6.50327035,2.591,135.26657
553,10141900,CANDIDATE,4.09667624,2.19,133.09833
565,9772531,CANDIDATE,31.201692472,2.15663,183.4076137
582,10295951,CANDIDATE,6.810823723,7.98574,136.04667
621,3329204,CANDIDATE,51.59809554,2.0153,203.979914
622,3230491,CANDIDATE,1500.0,7.109,315.33083
635,2162635,CANDIDATE,1500.1406772,25.727,176.08226
666,7102227,CANDIDATE,0.764017553,1.103,132.2214
668,6837146,CANDIDATE,20.51360192,3.4769,357.49424
670,11122894,CANDIDATE,150.0189511,4.3823,224.685714
675,6607286,CANDIDATE,0.783276173,1.6735,355.94865
676,6607286,CANDIDATE,3.17405898,2.3156,357.05776
694,11075279,CANDIDATE,345.1589354,7.5646,318.307719
696,6607447,CANDIDATE,99.6442783,5.1772,283.236289
716,6441738,CANDIDATE,19.03723442,3.3882,148.55057
721,8616873,CANDIDATE,0.576078683,1.63253,134.107265
741,8494263,CANDIDATE,78.9257421,7.5193,429.37454
744,10928043,CANDIDATE,6.84639884,3.4919,133.76181
746,10794087,CANDIDATE,12.37679312,3.85,143.3787176
807,8813698,CANDIDATE,268.9410974,5.4434,360.070904
809,4074736,CANDIDATE,80.9669561,2.5276,160.97672
812,4274548,CANDIDATE,6.80082032,1.9883,359.17999
821,11336883,CANDIDATE,54.325574,9.86,142.236
822,11336883,CANDIDATE,20.01959599,7.0,150.8362184
830,8631160,CANDIDATE,162.0479502,9.8974,278.880573
843,9202151,CANDIDATE,1.694740233,1.6864,355.357543
846,4760746,CANDIDATE,15.068060768,3.3011,363.549714
851,8804283,CANDIDATE,22.79020351,5.0394,138.68515
852,8804283,CANDIDATE,13.26079792,3.912,139.0988
858,4077526,CANDIDATE,4.45814897,2.867,134.39743
864,9427402,CANDIDATE,6.247030799,1.4848,356.90972
866,3962440,CANDIDATE,700.00298217,7.6525,249.44205
867,3534076,CANDIDATE,272.0868353,2.7145,378.13721
878,4466677,CANDIDATE,42.0370662,6.282,178.25006
879,4466677,CANDIDATE,21.0112068,4.507,132.6336
882,9100484,CANDIDATE,8.75059775,2.8288,358.24233
956,6620003,CANDIDATE,1.714274727,2.06728,133.3158074
970,7363829,CANDIDATE,384.02570682,14.56,335.816169
971,6719086,CANDIDATE,3.014330766,2.4747,357.37948
972,7376983,CANDIDATE,5.644914154,2.2599,356.73699
975,11026304,CANDIDATE,13.35151248,3.6045,363.086742
976,11342550,CANDIDATE,1693.6636225,22.604,524.27995
991,7376983,CANDIDATE,8.74292005,2.6277,358.59286
992,7376983,CANDIDATE,3.64830183,1.9985,355.39128
993,7376983,CANDIDATE,2.345863002,1.6795,354.11185
995,6946199,CANDIDATE,104.8205868,4.4794,374.83154
1010,10867062,CANDIDATE,34.2966363,19.718,143.66728
1049,8046659,CANDIDATE,31.56904354,2.6364,158.29983
1065,9636135,CANDIDATE,2.42150341,2.965,133.83517
1067,7841925,CANDIDATE,0.840594032,1.404,131.74104
1068,7841925,CANDIDATE,6.20920207,2.637,136.87938
1076,4276716,CANDIDATE,20.6654374,3.172,132.01229
1078,7287683,CANDIDATE,69.8347983,8.262,168.78436
1080,8266276,CANDIDATE,2.59488443,1.684,132.75658
1082,8396405,CANDIDATE,19.18109525,2.424,141.37097
1101,7199906,CANDIDATE,220.65651253,7.82,172.4278591
1117,9017682,CANDIDATE,11.30507984,3.989,138.13638
1121,10749128,CANDIDATE,9.9824036,1.09,133.44855
1122,11904734,CANDIDATE,12.681733929,1.6866,132.682519
1125,10153011,CANDIDATE,83.09708021,9.2639,162.935743
1127,11870545,CANDIDATE,0.839961456,1.3008,178.354
1136,5031857,CANDIDATE,7.136922,2.8005,131.75317
1143,9729691,CANDIDATE,20.99757968,2.454,132.05689
1154,10028792,CANDIDATE,5.83393857,4.5813,132.63426
1159,11153121,CANDIDATE,6.33027476,3.67,133.86213
1162,6705142,CANDIDATE,5.59728249,1.795,131.86708
1174,5299459,CANDIDATE,23.3397956,1.923,146.3627
1182,4471747,CANDIDATE,51.3901452,5.995,145.3192
1194,7939330,CANDIDATE,29.5422566,13.902,137.57837
1196,4918309,CANDIDATE,186.4361811,5.774,146.91825
1201,4830605,CANDIDATE,35.6364022,4.888,164.17496
1204,12120943,CANDIDATE,8.98128472,5.0397,354.83042
1210,7768451,CANDIDATE,192.667139,5.443,162.87962
1218,9932970,CANDIDATE,52.971584,3.4632,159.06109
1221,4932442,CANDIDATE,5.91393977,0.562,137.17182
1224,5360920,CANDIDATE,14.62399621,2.193,144.45527
1227,11702948,CANDIDATE,9.771462706,1.767,135.584899
1228,9512981,CANDIDATE,281.5628889,8.853,357.996571
1242,5526717,CANDIDATE,8.51170088,2.9,131.7557438
1244,5531953,CANDIDATE,6.93910337,2.977,138.33927
1254,9872292,CANDIDATE,10.19154678,6.165,136.69755
1257,5542466,CANDIDATE,12.89006728,3.555,201.22989
1258,4178389,CANDIDATE,23.210509958,3.09802,134.386378
1260,5542466,CANDIDATE,4.74666128,2.093,134.63784
1269,7499398,CANDIDATE,23.02028478,3.544,357.786124
1273,4770365,CANDIDATE,4.72941177,2.234,132.93871
1284,5972334,CANDIDATE,0.708621057,1.5041,133.36565
1291,7811397,CANDIDATE,169.4976085,7.77,228.99997
1298,5475431,CANDIDATE,0.917568975,2.0654,133.932419
1302,5039228,CANDIDATE,7.79668781,4.6699,134.42081
1311,7512982,CANDIDATE,7.00447892,2.669,137.89902
1315,5283458,CANDIDATE,30.69395532,2.9512,365.665214
1317,8053552,CANDIDATE,29.481061268,3.6636,134.22446
1326,7750419,CANDIDATE,32.7737631,3.416,151.44352
1336,7984047,CANDIDATE,77.63424586,4.1002,417.153212
1363,5513648,CANDIDATE,32.85862571,3.1483,133.51202
1365,7887791,CANDIDATE,2.229326354,1.9946,133.09423
1369,9634821,CANDIDATE,73.7578875,2.69,183.72348
1370,9634821,CANDIDATE,8.56267266,1.53,355.13518
1404,11253711,CANDIDATE,17.79108667,2.662,149.25344
1408,9111849,CANDIDATE,63.0732241,5.397,191.2532
1421,11773328,CANDIDATE,8.710442022,0.9425,134.614376
1454,5080636,CANDIDATE,6.35585682,1.55,137.49837
1456,3338885,CANDIDATE,5.05821338,1.132,135.702454
1471,3248501,CANDIDATE,4.22464216,1.403,133.09108
1496,11570749,CANDIDATE,46.2991052,5.2481,155.80223
1502,9411166,CANDIDATE,15.09521323,3.41,139.474359
1509,2579043,CANDIDATE,6.31219171,4.9377,136.93315
1515,8160953,CANDIDATE,86.049055,29.28,201.0385
1518,4157325,CANDIDATE,3.07644709,2.6326,353.7643
1531,10158418,CANDIDATE,5.007414194,1.3584,135.024066
1535,3648437,CANDIDATE,17.50441726,4.2585,135.74731
1549,2449431,CANDIDATE,86.7490807,9.179,170.29281
1553,5731623,CANDIDATE,3.261759866,1.7593,131.778858
1562,10602291,CANDIDATE,20.92735802,3.4256,139.325791
1577,9758089,CANDIDATE,92.7297248,6.83,177.43808
1579,9883311,CANDIDATE,30.5231459,2.7286,146.85072
1581,4242147,CANDIDATE,28.78270955,3.451,132.3189
1591,4349442,CANDIDATE,4.539297295,1.9455,133.9595824
1602,10005788,CANDIDATE,6.73679732,2.36,136.4043415
1603,10656508,CANDIDATE,124.03589939,4.8472,136.015098
1605,2832589,CANDIDATE,10.84969477,3.474,136.74432
1625,11656918,CANDIDATE,17.1181036,1.29,136.19429
1626,10844890,CANDIDATE,8.29482811,2.7437,133.50201
1636,8624520,CANDIDATE,10.240611361,0.9617,131.667897
1642,4851530,CANDIDATE,23.11707222,3.9948,149.56221
1643,4851530,CANDIDATE,4.77502117,1.7087,355.45644
1646,6300348,CANDIDATE,5.69590202,3.5661,139.231637
1664,11030475,CANDIDATE,2.64622742,1.407,132.66343
1673,7033233,CANDIDATE,65.18703725,5.44,177.6208875
1682,8261920,CANDIDATE,6.69332825,2.311,137.70324
1693,6119141,CANDIDATE,29.0726293,2.516,136.97364
1706,3734418,CANDIDATE,6.6254781,2.358,136.1733
1728,9654875,CANDIDATE,1.34145255,7.502,132.69106
1741,3097926,CANDIDATE,14.97974335,4.126,143.46174
1742,10518424,CANDIDATE,6.7445683,3.813,135.5092
1743,5730445,CANDIDATE,33.35859852,2.286,137.57061
1773,5602588,CANDIDATE,6.3143447,2.796,173.3097
1774,5385304,CANDIDATE,78.7327023,5.041,168.72926
1776,11462341,CANDIDATE,42.3375799,4.924,158.25187
1784,11073656,CANDIDATE,1.834277283,1.7499,132.85895
1791,7215678,CANDIDATE,1.151244686,1.272,132.64551
1794,7449554,CANDIDATE,2.42088277,2.812,133.57809
1806,3440978,CANDIDATE,38.103908,3.837,161.08647
1811,9532710,CANDIDATE,5.24242029,6.413,133.23047
1824,9580992,CANDIDATE,37.8034121,4.641,155.37719
1826,6934986,CANDIDATE,131.485184,5.294,177.48749
1827,4049901,CANDIDATE,16.2908527,3.176,132.11774
1832,10798331,CANDIDATE,147.281212,7.375,148.80124
1846,9334893,CANDIDATE,16.6671415,3.526,141.76551
1863,9289704,CANDIDATE,34.135676,9.12,157.7959
1877,3229150,CANDIDATE,18.5084526,6.596,131.54555
1881,8892157,CANDIDATE,86.130534,3.321,200.9117
1884,11520459,CANDIDATE,8.46354384,1.4078,134.35341
1889,4247991,CANDIDATE,191.86419296,4.9,294.47036
1890,4247991,CANDIDATE,13.72549689,7.62,145.03352
1891,10026544,CANDIDATE,176.331289,13.89,170.8589
1895,2853780,CANDIDATE,6.2141496,10.141,132.25182
1900,6185476,CANDIDATE,17.65737838,3.509,136.585509
1920,8804455,CANDIDATE,7.5966998,3.667,131.95296
1923,5546761,CANDIDATE,15.40877383,3.49,139.4831786
1934,8872048,CANDIDATE,58.35512552,8.45,179.39795
1935,7746958,CANDIDATE,1.204686597,0.823,131.90556
1957,6525946,CANDIDATE,6.78341325,3.5437,136.10468
1961,6041734,CANDIDATE,6.95787,4.537,359.007
1968,11030475,CANDIDATE,9.4907638,2.713,131.50396
1969,11030475,CANDIDATE,0.76196247,1.282,132.78371
1982,9006186,CANDIDATE,2.19251903,1.845,132.2332
1987,10471621,CANDIDATE,39.7557642,1.958,150.60745
1988,10471621,CANDIDATE,10.27127527,3.029,135.17631
1993,11752906,CANDIDATE,20.6180348,3.267,145.51232
2006,8074328,CANDIDATE,4.267961416,1.3427,134.07063
2012,4670217,CANDIDATE,18.1209388,3.781,134.17616
2014,9574179,CANDIDATE,3.98864999,3.516,134.8296
2016,11391755,CANDIDATE,25.1123362,7.922,146.3464
2017,11391755,CANDIDATE,2.121023807,0.3673,170.85004
2018,9088780,CANDIDATE,33.18089453,15.24,136.482018
2019,8894646,CANDIDATE,3.55557922,3.24,132.75203
2053,8247770,CANDIDATE,8.28157072,3.1,136.25775
2054,6867588,CANDIDATE,0.82628442,0.9603,132.26993
2055,7501646,CANDIDATE,6.37705295,1.949,136.91384
2061,8838950,CANDIDATE,2.27050106,1.903,133.54216
2074,12257999,CANDIDATE,18.55581565,5.372,132.07105
2075,6922203,CANDIDATE,13.33094869,1.426,133.78632
2099,2437505,CANDIDATE,21.47642727,5.5498,149.26156
2107,8836888,CANDIDATE,7.10397925,1.5398,136.33096
2112,10387742,CANDIDATE,3.03267135,1.774,134.0668
2117,8636539,CANDIDATE,6.77367892,3.579,138.07568
2118,9283156,CANDIDATE,5.22402436,2.608,132.85379
2127,9574158,CANDIDATE,15.92108138,1.5443,147.0537
2128,9653622,CANDIDATE,19.0054098,1.843,144.15574
2130,7294743,CANDIDATE,2.81043228,3.874,133.40821
2134,6765135,CANDIDATE,175.603366,9.543,202.3721
2142,5342061,CANDIDATE,64.034363,9.174,159.0432
2150,4047631,CANDIDATE,4.790912471,0.5134,132.01539
2168,6516185,CANDIDATE,47.3659328,7.929,175.0355
2179,7446631,CANDIDATE,29.2254372,5.293,143.98764
2183,5906426,CANDIDATE,13.9034057,3.408,143.52317
2187,12208631,CANDIDATE,53.3580444,6.812,138.38498
2199,2443393,CANDIDATE,73.711039,10.062,202.7848
2200,9019191,CANDIDATE,14.43348326,2.663,143.60783
2202,3002478,CANDIDATE,6.35705314,1.324,135.47756
2206,8631751,CANDIDATE,1.530515205,0.5945,131.867506
2213,4172746,CANDIDATE,17.6997392,2.76,140.94958
2219,5095635,CANDIDATE,0.754457729,0.5891,134.983522
2222,12254688,CANDIDATE,62.6825769,2.327,182.22959
2224,4172013,CANDIDATE,16.2707207,5.707,145.097
2232,1996180,CANDIDATE,5.42204257,2.952,133.46021
2238,2305866,CANDIDATE,24.1073172,10.465,145.9415
2241,9712350,CANDIDATE,51.5738653,2.784,158.06744
2278,9580167,CANDIDATE,0.827151296,1.385,132.07927
2281,11752906,CANDIDATE,6.383159135,1.7504,170.604622
2286,7984574,CANDIDATE,11.6191707,1.819,142.12335
2288,10336951,CANDIDATE,38.2292037,3.893,166.01191
2293,8240617,CANDIDATE,176.845697,3.812,197.27794
2298,11622985,CANDIDATE,18.0243482,3.575,144.27756
2299,11361283,CANDIDATE,16.4793229,3.312,142.94163
2307,6364215,CANDIDATE,2.10081629,2.8182,132.26789
2318,6467363,CANDIDATE,3.67936863,3.47,134.99021
2319,6467363,CANDIDATE,7.4464635,4.084,137.3391
2335,10073672,CANDIDATE,2.252976718,1.7131,132.23957
2345,6842807,CANDIDATE,16.6146221,2.706,137.33276
2347,9815053,CANDIDATE,5.83892993,1.1066,136.90293
2351,9697131,CANDIDATE,3.09756897,4.588,131.55889
2359,10917043,CANDIDATE,205.385912,8.681,284.18824
2363,6697605,CANDIDATE,3.42064689,1.767,132.30629
2364,6697605,CANDIDATE,1.23935745,1.683,131.85254
2366,12602314,CANDIDATE,1.407020118,1.3766,131.60897
2367,5787131,CANDIDATE,24.4359956,6.254,134.8181
2380,6346809,CANDIDATE,17.57704569,2.022,137.73116
2384,4547603,CANDIDATE,1.400755743,1.0562,132.02177
2387,5716763,CANDIDATE,1.28132831,0.9157,169.665953
2391,12416987,CANDIDATE,119.0833042,2.558,163.56212
2392,8259713,CANDIDATE,27.8813154,6.346,134.51369
2394,11098013,CANDIDATE,7.50790041,5.646,138.7047
2403,3425851,CANDIDATE,110.3783828,12.211,175.9317
2406,10397751,CANDIDATE,4.28886792,2.599,132.37761
2408,6679295,CANDIDATE,24.5752524,2.258,144.18324
2411,6026737,CANDIDATE,10.1747037,5.179,132.3605
2430,4935172,CANDIDATE,2.17291055,2.139,131.73552
2432,8760040,CANDIDATE,7.35101287,2.757,133.63951
2437,8176564,CANDIDATE,6.57159435,3.1044,132.74598
2443,10604521,CANDIDATE,0.868122253,1.5471,131.83212
2449,4385148,CANDIDATE,13.84301228,4.077,139.95334
2469,4367854,CANDIDATE,5.1952021,2.1552,133.34401
2472,10597693,CANDIDATE,31.6084371,3.675,134.68285
2473,7466270,CANDIDATE,16.1558656,3.798,140.23012
